comment_id,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
19060,1343970,PC v PR,PC,PR,PC,1,10,5,4,"Phehlukwayo to Rossouw, FOUR",True,False,False,318845,Rilee Rossouw,5,3,540316,Andile Phehlukwayo,1.5,0,14,1,629074,Kusal Mendis,35,21,949461.0,Codi Yusuf,2.0,0.0,21.0,0.0,,,,,,,False,"thumped with a short-arm swing, picking off the back-of-a-length ball at the top of the bounce and bashed flat through midwicket, to bring up the 100",,
19070,1343970,PC v PR,PC,PR,PC,1,10,6,1,"Phehlukwayo to Rossouw, 1 run",False,False,False,318845,Rilee Rossouw,6,4,540316,Andile Phehlukwayo,2.0,0,15,1,629074,Kusal Mendis,35,21,949461.0,Codi Yusuf,2.0,0.0,21.0,0.0,,,,,,,False,"slower ball, met with a shimmy down the track, tucked off the legs to backward square",,
110010,1343970,PC v PR,PC,PR,PC,1,11,1,0,"Jones to Rossouw, no run",False,False,False,318845,Rilee Rossouw,6,5,605681,Evan Jones,1.1,0,24,0,629074,Kusal Mendis,35,21,540316.0,Andile Phehlukwayo,2.0,0.0,15.0,1.0,,,,,,,False,"guided off the back foot, hitting through the angle across the left-hander, out to cover",,
110020,1343970,PC v PR,PC,PR,PC,1,11,2,4,"Jones to Rossouw, 4 byes",False,False,False,318845,Rilee Rossouw,6,6,605681,Evan Jones,1.2,0,24,0,629074,Kusal Mendis,35,21,540316.0,Andile Phehlukwayo,2.0,0.0,15.0,1.0,,,,,,,False,"has a swish at the wide line, a thin edge, and Buttler is beaten as the ball bounces in front of his pads!",,
110040,1343970,PC v PR,PC,PR,PC,1,11,3,1,"Jones to Rossouw, 1 run",False,False,False,318845,Rilee Rossouw,9,8,605681,Evan Jones,1.3,0,28,0,629074,Kusal Mendis,35,21,540316.0,Andile Phehlukwayo,2.0,0.0,15.0,1.0,,,,,,,False,"<B>free hit</B>, big wind-up to the slower ball, doesn't connect properly, out to deep midwicket",,
110030,1343970,PC v PR,PC,PR,PC,1,11,3,3,"Jones to Rossouw, (no ball) 2 runs",False,False,True,318845,Rilee Rossouw,8,7,605681,Evan Jones,1.2,0,27,0,629074,Kusal Mendis,35,21,540316.0,Andile Phehlukwayo,2.0,0.0,15.0,1.0,,,,,,,False,"cracked on the up out to deep point, it's a high full-toss so that'll be a no-ball",,
110050,1343970,PC v PR,PC,PR,PC,1,11,4,4,"Jones to Mendis, FOUR",True,False,False,629074,Kusal Mendis,39,22,605681,Evan Jones,1.4,0,32,0,318845,Rilee Rossouw,9,8,540316.0,Andile Phehlukwayo,2.0,0.0,15.0,1.0,,,,,,,False,"short, leg-sided, swung away behind square with expert placement, and ample power!",,
110060,1343970,PC v PR,PC,PR,PC,1,11,5,1,"Jones to Mendis, 1 run",False,False,False,629074,Kusal Mendis,40,23,605681,Evan Jones,1.5,0,33,0,318845,Rilee Rossouw,9,8,540316.0,Andile Phehlukwayo,2.0,0.0,15.0,1.0,,,,,,,False,chopped away for the single,,"<p>sew: ""everyone talking about other batsman in PC .but how good is mendis? he always into flying starts when he came to bat this season with PC""</p>"
110070,1343970,PC v PR,PC,PR,PC,1,11,6,1,"Jones to Rossouw, 1 run",False,False,False,318845,Rilee Rossouw,10,9,605681,Evan Jones,2.0,0,34,0,629074,Kusal Mendis,40,23,540316.0,Andile Phehlukwayo,2.0,0.0,15.0,1.0,,,,,,,False,"advances to the pitch, drills a drive to deep cover",,
111010,1343970,PC v PR,PC,PR,PC,1,12,1,1,"Phehlukwayo to Rossouw, 1 run",False,False,False,318845,Rilee Rossouw,11,10,540316,Andile Phehlukwayo,2.1,0,16,1,629074,Kusal Mendis,40,23,605681.0,Evan Jones,2.0,0.0,34.0,0.0,,,,,,,False,nudged off the hip to the leg side,,
111020,1343970,PC v PR,PC,PR,PC,1,12,2,6,"Phehlukwayo to Mendis, SIX",True,False,False,629074,Kusal Mendis,46,24,540316,Andile Phehlukwayo,2.2,0,22,1,318845,Rilee Rossouw,11,10,605681.0,Evan Jones,2.0,0.0,34.0,0.0,,,,,,,False,"slower ball, and Mendis saw that from the moment it left the hand! Kneels into position, as the cutter slips out on an inviting length, and hoisted violently over deep midwicket! Dropped by the one-sided rand-seeker on the grass",,
111030,1343970,PC v PR,PC,PR,PC,1,12,3,1,"Phehlukwayo to Mendis, 1 run",False,False,False,629074,Kusal Mendis,47,25,540316,Andile Phehlukwayo,2.3,0,23,1,318845,Rilee Rossouw,11,10,605681.0,Evan Jones,2.0,0.0,34.0,0.0,,,,,,,False,"swings into another pull, to the leg side",,
111040,1343970,PC v PR,PC,PR,PC,1,12,4,1,"Phehlukwayo to Rossouw, 1 run",False,False,False,318845,Rilee Rossouw,12,11,540316,Andile Phehlukwayo,2.4,0,24,1,629074,Kusal Mendis,47,25,605681.0,Evan Jones,2.0,0.0,34.0,0.0,,,,,,,False,"pulled behind square, into the leg-side",,
111050,1343970,PC v PR,PC,PR,PC,1,12,5,1,"Phehlukwayo to Mendis, 1 run",False,False,False,629074,Kusal Mendis,48,26,540316,Andile Phehlukwayo,2.5,0,25,1,318845,Rilee Rossouw,12,11,605681.0,Evan Jones,2.0,0.0,34.0,0.0,,,,,,,False,"angled bat, on the back foot, guided out to deep cover",,
111060,1343970,PC v PR,PC,PR,PC,1,12,6,1,"Phehlukwayo to Rossouw, 1 run",False,False,False,318845,Rilee Rossouw,13,12,540316,Andile Phehlukwayo,3.0,0,26,1,629074,Kusal Mendis,48,26,605681.0,Evan Jones,2.0,0.0,34.0,0.0,,,,,,,False,"lumped down the ground, on the bounce to wide long-on",,
112010,1343970,PC v PR,PC,PR,PC,1,13,1,0,"Codi Yusuf to Rossouw, OUT",False,False,False,318845,Rilee Rossouw,13,13,949461,Codi Yusuf,2.1,0,21,1,629074,Kusal Mendis,48,26,540316.0,Andile Phehlukwayo,3.0,0.0,26.0,1.0,318845.0,Rilee Rossouw,Codi Yusuf,13.0,13.0,RR Rossouw  b Codi Yusuf 13 (16m 13b 1x4 0x6) SR: 100.00,False,"<B>bowled him!</B> Tried to get too funky on the ramp, ends up tumbling across his crease to the full length outside off, and deflects the stroke straight into his off stump. Next time maybe...",<p>Yusuf returns for his third over</p>,
112020,1343970,PC v PR,PC,PR,PC,1,13,2,2,"Codi Yusuf to Ingram, 2 runs",False,False,False,45705,Colin Ingram,2,1,949461,Codi Yusuf,2.2,0,23,1,629074,Kusal Mendis,48,26,540316.0,Andile Phehlukwayo,3.0,0.0,26.0,1.0,,,,,,,False,"full length across the left-hander, punched with an open face to deep point to open his account","<p>Exit one left-handed lumper, enter another. Ingram hits a long ball too</p>",
112030,1343970,PC v PR,PC,PR,PC,1,13,3,4,"Codi Yusuf to Ingram, FOUR",True,False,False,45705,Colin Ingram,6,2,949461,Codi Yusuf,2.3,0,27,1,629074,Kusal Mendis,48,26,540316.0,Andile Phehlukwayo,3.0,0.0,26.0,1.0,,,,,,,False,"cracked hard through backward point, that's raced past the diving sweeper on the rope, just enough width to free the hands",,
112040,1343970,PC v PR,PC,PR,PC,1,13,4,1,"Codi Yusuf to Ingram, 1 run",False,False,False,45705,Colin Ingram,7,3,949461,Codi Yusuf,2.4,0,28,1,629074,Kusal Mendis,48,26,540316.0,Andile Phehlukwayo,3.0,0.0,26.0,1.0,,,,,,,False,"tighter line into the legs on a good length, tucked to mid-on",,"<p>Afeef: ""Rossouw was supposed to rule the SA20, but he's had a very underwhelming season.""</p>"
112050,1343970,PC v PR,PC,PR,PC,1,13,5,1,"Codi Yusuf to Mendis, 1 run",False,False,False,629074,Kusal Mendis,49,27,949461,Codi Yusuf,2.5,0,29,1,45705,Colin Ingram,7,3,540316.0,Andile Phehlukwayo,3.0,0.0,26.0,1.0,,,,,,,False,"back of a length, hauled round the corner to backward square. Ngidi mops up",,
112060,1343970,PC v PR,PC,PR,PC,1,13,6,1,"Codi Yusuf to Ingram, 1 run",False,False,False,45705,Colin Ingram,8,4,949461,Codi Yusuf,3.0,0,30,1,629074,Kusal Mendis,49,27,540316.0,Andile Phehlukwayo,3.0,0.0,26.0,1.0,,,,,,,False,"very full, clipped off the legs to mid-on",,
113020,1343970,PC v PR,PC,PR,PC,1,14,1,1,"Fortuin to Ingram, 1 run",False,False,False,45705,Colin Ingram,9,5,553249,Bjorn Fortuin,3.1,0,23,0,629074,Kusal Mendis,49,27,949461.0,Codi Yusuf,3.0,0.0,30.0,1.0,,,,,,,False,nudged from back of a length to mid-on,,
113010,1343970,PC v PR,PC,PR,PC,1,14,1,1,"Fortuin to Ingram, 1 wide",False,True,False,45705,Colin Ingram,8,4,553249,Bjorn Fortuin,3.0,0,22,0,629074,Kusal Mendis,49,27,949461.0,Codi Yusuf,3.0,0.0,30.0,1.0,,,,,,,False,fired past the legs,,
113030,1343970,PC v PR,PC,PR,PC,1,14,2,4,"Fortuin to Mendis, FOUR",True,False,False,629074,Kusal Mendis,53,28,553249,Bjorn Fortuin,3.2,0,27,0,45705,Colin Ingram,9,5,949461.0,Codi Yusuf,3.0,0.0,30.0,1.0,,,,,,,False,"width outside off, chopped down through deep third to bring up an excellent half-century",,
113040,1343970,PC v PR,PC,PR,PC,1,14,3,0,"Fortuin to Mendis, no run",False,False,False,629074,Kusal Mendis,53,29,553249,Bjorn Fortuin,3.3,0,27,0,45705,Colin Ingram,9,5,949461.0,Codi Yusuf,3.0,0.0,30.0,1.0,,,,,,,False,"huge wind-up on the slog-sweep, and <B>so nearly bowled!</B> Straightens and bounces over the top of middle",,
113050,1343970,PC v PR,PC,PR,PC,1,14,4,1,"Fortuin to Mendis, 1 run",False,False,False,629074,Kusal Mendis,54,30,553249,Bjorn Fortuin,3.4,0,28,0,45705,Colin Ingram,9,5,949461.0,Codi Yusuf,3.0,0.0,30.0,1.0,,,,,,,False,"on the back foot, tapped to the on-side",,
113060,1343970,PC v PR,PC,PR,PC,1,14,5,0,"Fortuin to Ingram, no run",False,False,False,45705,Colin Ingram,9,6,553249,Bjorn Fortuin,3.5,0,28,0,629074,Kusal Mendis,54,30,949461.0,Codi Yusuf,3.0,0.0,30.0,1.0,,,,,,,False,"rocking back, attempted cut out to the off-side but can't get over the stroke",,
113080,1343970,PC v PR,PC,PR,PC,1,14,6,4,"Fortuin to Ingram, FOUR",True,False,False,45705,Colin Ingram,13,7,553249,Bjorn Fortuin,4.0,0,33,0,629074,Kusal Mendis,54,30,949461.0,Codi Yusuf,3.0,0.0,30.0,1.0,,,,,,,False,"sits up, back of a length on off stump, and slammed through midwicket!",,
113070,1343970,PC v PR,PC,PR,PC,1,14,6,1,"Fortuin to Ingram, 1 wide",False,True,False,45705,Colin Ingram,9,6,553249,Bjorn Fortuin,3.5,0,29,0,629074,Kusal Mendis,54,30,949461.0,Codi Yusuf,3.0,0.0,30.0,1.0,,,,,,,False,fired down the leg side as Ingram shapes to ramp. Can't connect,,
114010,1343970,PC v PR,PC,PR,PC,1,15,1,2,"Jones to Mendis, 2 runs",False,False,False,629074,Kusal Mendis,56,31,605681,Evan Jones,2.1,0,36,0,45705,Colin Ingram,13,7,553249.0,Bjorn Fortuin,4.0,0.0,33.0,0.0,,,,,,,False,"sits up, just back of a length, a big hack across the line to deep backward square",,
114020,1343970,PC v PR,PC,PR,PC,1,15,2,4,"Jones to Mendis, FOUR",True,False,False,629074,Kusal Mendis,60,32,605681,Evan Jones,2.2,0,40,0,45705,Colin Ingram,13,7,553249.0,Bjorn Fortuin,4.0,0.0,33.0,0.0,,,,,,,False,"<B>dumped through midwicket!</B> Right at the top of the bounce, outside off, and clean through the gap",,
114030,1343970,PC v PR,PC,PR,PC,1,15,3,1,"Jones to Mendis, 1 run",False,False,False,629074,Kusal Mendis,61,33,605681,Evan Jones,2.3,0,41,0,45705,Colin Ingram,13,7,553249.0,Bjorn Fortuin,4.0,0.0,33.0,0.0,,,,,,,False,rocks back for a spank out to deep cover,,
114040,1343970,PC v PR,PC,PR,PC,1,15,4,1,"Jones to Ingram, 1 run",False,False,False,45705,Colin Ingram,14,8,605681,Evan Jones,2.4,0,42,0,629074,Kusal Mendis,61,33,553249.0,Bjorn Fortuin,4.0,0.0,33.0,0.0,,,,,,,False,"very full, into the toes, clipped to the on-side",,
114050,1343970,PC v PR,PC,PR,PC,1,15,5,6,"Jones to Mendis, SIX",True,False,False,629074,Kusal Mendis,67,34,605681,Evan Jones,2.5,0,48,0,45705,Colin Ingram,14,8,553249.0,Bjorn Fortuin,4.0,0.0,33.0,0.0,,,,,,,False,"<B>huge, over deep backward square!</B> Shaping into the legs, a massive swing up into the stroke, gets right underneath it as it drops like a mortar shell into the stands",,
114060,1343970,PC v PR,PC,PR,PC,1,15,6,0,"Jones to Mendis, no run",False,False,False,629074,Kusal Mendis,67,35,605681,Evan Jones,3.0,0,48,0,45705,Colin Ingram,14,8,553249.0,Bjorn Fortuin,4.0,0.0,33.0,0.0,,,,,,,False,"has a dab outside off, through to the keeper",,
115010,1343970,PC v PR,PC,PR,PC,1,16,1,1,"Phehlukwayo to Ingram, 1 run",False,False,False,45705,Colin Ingram,15,9,540316,Andile Phehlukwayo,3.1,0,27,1,629074,Kusal Mendis,67,35,605681.0,Evan Jones,3.0,0.0,48.0,0.0,,,,,,,False,on the back foot and pushed into the off side,,
115020,1343970,PC v PR,PC,PR,PC,1,16,2,2,"Phehlukwayo to Mendis, 2 runs",False,False,False,629074,Kusal Mendis,69,36,540316,Andile Phehlukwayo,3.2,0,29,1,45705,Colin Ingram,15,9,605681.0,Evan Jones,3.0,0.0,48.0,0.0,,,,,,,False,"seizes on the full length, leaning back into an off-balance slap up and over the off-side",,
115030,1343970,PC v PR,PC,PR,PC,1,16,3,6,"Phehlukwayo to Mendis, SIX",True,False,False,629074,Kusal Mendis,75,37,540316,Andile Phehlukwayo,3.3,0,35,1,45705,Colin Ingram,15,9,605681.0,Evan Jones,3.0,0.0,48.0,0.0,,,,,,,False,"<B>pounded over point!</B> That's remarkable power, full length outside off, and launched with an open face, like a right-handed Jayasuriya",,
115040,1343970,PC v PR,PC,PR,PC,1,16,4,1,"Phehlukwayo to Mendis, 1 run",False,False,False,629074,Kusal Mendis,76,38,540316,Andile Phehlukwayo,3.4,0,36,1,45705,Colin Ingram,15,9,605681.0,Evan Jones,3.0,0.0,48.0,0.0,,,,,,,False,pressed down the pitch to mid-off,,
115050,1343970,PC v PR,PC,PR,PC,1,16,5,6,"Phehlukwayo to Ingram, SIX",True,False,False,45705,Colin Ingram,21,10,540316,Andile Phehlukwayo,3.5,0,42,1,629074,Kusal Mendis,76,38,605681.0,Evan Jones,3.0,0.0,48.0,0.0,,,,,,,False,"<B>blasted into the stands again!</B> Very full, from round the wicket, inviting the launch off the back foot, high over the ropes",,
115060,1343970,PC v PR,PC,PR,PC,1,16,6,1,"Phehlukwayo to Ingram, 1 run",False,False,False,45705,Colin Ingram,22,11,540316,Andile Phehlukwayo,4.0,0,43,1,629074,Kusal Mendis,76,38,605681.0,Evan Jones,3.0,0.0,48.0,0.0,,,,,,,False,"rocks back, cut to point",,
116010,1343970,PC v PR,PC,PR,PC,1,17,1,1,"Ngidi to Ingram, 1 run",False,False,False,45705,Colin Ingram,23,12,542023,Lungi Ngidi,2.1,0,17,1,629074,Kusal Mendis,76,38,540316.0,Andile Phehlukwayo,4.0,0.0,43.0,1.0,,,,,,,False,cut out to deep point,"<p>Time for a strategic time out. As an example of the permutations, if this innings reaches 230, Paarl will need to make 167 to reach the semis. So there's plenty jeopardy here!</p>",
116020,1343970,PC v PR,PC,PR,PC,1,17,2,0,"Ngidi to Mendis, no run",False,False,False,629074,Kusal Mendis,76,39,542023,Lungi Ngidi,2.2,0,17,1,45705,Colin Ingram,23,12,540316.0,Andile Phehlukwayo,4.0,0.0,43.0,1.0,,,,,,,False,"extra bounce on a wider line, can't connect on the cut",,
116030,1343970,PC v PR,PC,PR,PC,1,17,3,4,"Ngidi to Mendis, FOUR",True,False,False,629074,Kusal Mendis,80,40,542023,Lungi Ngidi,2.3,0,21,1,45705,Colin Ingram,23,12,540316.0,Andile Phehlukwayo,4.0,0.0,43.0,1.0,,,,,,,False,"slower ball, picked early, and <B>dispatched over the long-on rope!</B> The sub fielder perhaps could have done better as that bounced just inside the rope",,
116040,1343970,PC v PR,PC,PR,PC,1,17,4,0,"Ngidi to Mendis, OUT",False,False,False,629074,Kusal Mendis,80,41,542023,Lungi Ngidi,2.4,0,21,2,45705,Colin Ingram,23,12,540316.0,Andile Phehlukwayo,4.0,0.0,43.0,1.0,629074.0,Kusal Mendis,Lungi Ngidi,80.0,41.0,BKG Mendis c Miller b Ngidi 80 (80m 41b 8x4 4x6) SR: 195.12,False,"sits back on the hack... <B>and holes out to mid-off!</B> Another slower ball, Mendis chooses to go for broke, but he can't wrap his bat round the stroke, as Miller back-pedals to swallow the offering. An outstanding innings comes to an end",,
116060,1343970,PC v PR,PC,PR,PC,1,17,5,1,"Ngidi to Neesham, 1 run",False,False,False,355269,James Neesham,1,1,542023,Lungi Ngidi,2.5,0,23,2,45705,Colin Ingram,23,12,540316.0,Andile Phehlukwayo,4.0,0.0,43.0,1.0,,,,,,,False,"fuller length, angles the bat on the back foot and jabs to deep third",,
116050,1343970,PC v PR,PC,PR,PC,1,17,5,1,"Ngidi to Neesham, 1 wide",False,True,False,355269,James Neesham,0,0,542023,Lungi Ngidi,2.4,0,22,2,45705,Colin Ingram,23,12,540316.0,Andile Phehlukwayo,4.0,0.0,43.0,1.0,,,,,,,False,"pushed across the left-hander, too wide",,
116070,1343970,PC v PR,PC,PR,PC,1,17,6,0,"Ngidi to Ingram, no run",False,False,False,45705,Colin Ingram,23,13,542023,Lungi Ngidi,3.0,0,23,2,355269,James Neesham,1,1,540316.0,Andile Phehlukwayo,4.0,0.0,43.0,1.0,,,,,,,False,"slower ball to finish, well directed, rising into a back-foot block",,
117010,1343970,PC v PR,PC,PR,PC,1,18,1,2,"Codi Yusuf to Neesham, 2 runs",False,False,False,355269,James Neesham,3,2,949461,Codi Yusuf,3.1,0,32,1,45705,Colin Ingram,23,13,542023.0,Lungi Ngidi,3.0,0.0,23.0,2.0,,,,,,,False,"slower ball on the back foot, tucked off the hip and that's good running to get back for the second",,
117020,1343970,PC v PR,PC,PR,PC,1,18,2,1,"Codi Yusuf to Neesham, 1 run",False,False,False,355269,James Neesham,4,3,949461,Codi Yusuf,3.2,0,33,1,45705,Colin Ingram,23,13,542023.0,Lungi Ngidi,3.0,0.0,23.0,2.0,,,,,,,False,"another nudge off the hip to the on-side, but just the single this time",,
117030,1343970,PC v PR,PC,PR,PC,1,18,3,1,"Codi Yusuf to Ingram, 1 leg bye",False,False,False,45705,Colin Ingram,23,14,949461,Codi Yusuf,3.3,0,33,1,355269,James Neesham,4,3,542023.0,Lungi Ngidi,3.0,0.0,23.0,2.0,,,,,,,False,"flipped around the corner, off the legs to backward square",,
117040,1343970,PC v PR,PC,PR,PC,1,18,4,1,"Codi Yusuf to Neesham, 1 run",False,False,False,355269,James Neesham,5,4,949461,Codi Yusuf,3.4,0,34,1,45705,Colin Ingram,23,14,542023.0,Lungi Ngidi,3.0,0.0,23.0,2.0,,,,,,,False,nudged off the legs to deep backward square,,
117060,1343970,PC v PR,PC,PR,PC,1,18,5,4,"Codi Yusuf to Ingram, FOUR",True,False,False,45705,Colin Ingram,27,15,949461,Codi Yusuf,3.5,0,39,1,355269,James Neesham,5,4,542023.0,Lungi Ngidi,3.0,0.0,23.0,2.0,,,,,,,False,"short, swatted over backward square, where the ball skips away from Morgan as he gives chase",,
117050,1343970,PC v PR,PC,PR,PC,1,18,5,1,"Codi Yusuf to Ingram, 1 wide",False,True,False,45705,Colin Ingram,23,14,949461,Codi Yusuf,3.4,0,35,1,355269,James Neesham,5,4,542023.0,Lungi Ngidi,3.0,0.0,23.0,2.0,,,,,,,False,"slower ball, down the leg side, trying to cramp the left-hander on the pull to the longer boundary but overcooks it",,
117070,1343970,PC v PR,PC,PR,PC,1,18,6,6,"Codi Yusuf to Ingram, SIX",True,False,False,45705,Colin Ingram,33,16,949461,Codi Yusuf,4.0,0,45,1,355269,James Neesham,5,4,542023.0,Lungi Ngidi,3.0,0.0,23.0,2.0,,,,,,,False,"<B>full length, slammed over long-off!</B> That's a proper unfurling of the levers, flat over the ropes",,
118010,1343970,PC v PR,PC,PR,PC,1,19,1,0,"Ngidi to Neesham, no run",False,False,False,355269,James Neesham,5,5,542023,Lungi Ngidi,3.1,0,23,2,45705,Colin Ingram,33,16,949461.0,Codi Yusuf,4.0,0.0,45.0,1.0,,,,,,,False,"full once more, outside off, can't connect properly on a heave to the leg side",,
118020,1343970,PC v PR,PC,PR,PC,1,19,2,6,"Ngidi to Neesham, SIX",True,False,False,355269,James Neesham,11,6,542023,Lungi Ngidi,3.2,0,29,2,45705,Colin Ingram,33,16,949461.0,Codi Yusuf,4.0,0.0,45.0,1.0,,,,,,,False,"<B>that's in Neesham's slot!</B> Reminiscent of his Super Over six, a length ball, battered up and over midwicket!",,
118030,1343970,PC v PR,PC,PR,PC,1,19,3,4,"Ngidi to Neesham, FOUR",True,False,False,355269,James Neesham,15,7,542023,Lungi Ngidi,3.3,0,33,2,45705,Colin Ingram,33,16,949461.0,Codi Yusuf,4.0,0.0,45.0,1.0,,,,,,,False,"<B>another powerful thump</B>, hard and flat through midwicket as Ngidi misses his length. This innings is going places now",,
118040,1343970,PC v PR,PC,PR,PC,1,19,4,1,"Ngidi to Neesham, 1 run",False,False,False,355269,James Neesham,16,8,542023,Lungi Ngidi,3.4,0,34,2,45705,Colin Ingram,33,16,949461.0,Codi Yusuf,4.0,0.0,45.0,1.0,,,,,,,False,"slower ball, beaten but adjusts well, checking his stroke to deflect to square leg",,"<p>Evans: ""Phew...where was this Mendes dude hiding all these years? His 1st overseas league amd lights it up immediately!""</p>"
118050,1343970,PC v PR,PC,PR,PC,1,19,5,1,"Ngidi to Ingram, 1 run",False,False,False,45705,Colin Ingram,34,17,542023,Lungi Ngidi,3.5,0,35,2,355269,James Neesham,16,8,949461.0,Codi Yusuf,4.0,0.0,45.0,1.0,,,,,,,False,"round the wicket, slower ball, flashed into the covers",,
118060,1343970,PC v PR,PC,PR,PC,1,19,6,4,"Ngidi to Neesham, FOUR",True,False,False,355269,James Neesham,20,9,542023,Lungi Ngidi,4.0,0,39,2,45705,Colin Ingram,34,17,949461.0,Codi Yusuf,4.0,0.0,45.0,1.0,,,,,,,False,"flipped off the toes through fine leg. Overcooks the yorker and Neesham tucks in, with a Natmeg no less, inside-edged through his pads!",,
119010,1343970,PC v PR,PC,PR,PC,1,20,1,1,"Jones to Ingram, 1 run",False,False,False,45705,Colin Ingram,35,18,605681,Evan Jones,3.1,0,49,0,355269,James Neesham,20,9,542023.0,Lungi Ngidi,4.0,0.0,39.0,2.0,,,,,,,False,"flogged off the full length, into the on side. Just a single this time",<p>Right. This is officially a monster. How high can they go?</p>,
210,1343970,PC v PR,PC,PR,PR,2,1,1,0,"Bosch to Roy, no run",False,False,False,298438,Jason Roy,0,1,698343,Eathan Bosch,0.1,0,0,0,303427,Paul Stirling,0,0,,,,,,,,,,,,,False,"struck on the shin, big appeal for lbw first ball! Umpire Bongani Jele shakes his head... and there's some discussion about a <b>review</b>. 'Did it swing?' asks Phil Salt. In the end, Theunis de Bruyn does signal for the DRS. Length and swinging in sharply, and it was indeed doing too much. So Capitals lose their review early doors","<p>The teams are back out, Royals openers making their way to the middle alongside the Capitals' men in blue. Jason Roy taking straight to Eathan Bosch</p><p>Hello, hello. Game on here, and it might as well be do or die for Paarl Royals after a leaky bowling performance. They need to get to 163 to make sure of their place in the top four, and probably anything beyond that is a bonus...</p>",
